fen,best
1br2rk1/1pqn1ppp/p3pn2/2pp4/P2P4/2P1PB1P/1P1BNPP1/2RQ1RK1 w - - 5 14,d4c5
8/p3R3/1p4p1/2r5/7P/P5k1/1P6/6K1 w - - 0 37,e7g7
r2qkbnr/ppp1pppp/2n5/4N3/2B3b1/P7/1PPP2PP/RNBQK2R b KQkq - 2 6,g4d1
1rb4r/pp1p4/3P2kp/2PBRpbR/3p4/3P1KP1/PP6/8 b - - 0 29,g6h5
2nq3r/pp6/3P1kp1/1NpQp3/2P1PB2/P4Pb1/6Rr/6RK w - - 0 35,g2h2
r4rk1/ppp2ppp/3b1q2/nB4N1/3P2b1/2PQ4/P4PPP/R1B2RK1 b - - 6 13,c7c6
R7/8/P7/8/4p3/3k4/r7/3K4 w - - 3 62,a6a7
r4rk1/1b3pbp/p3p1p1/1ppqn3/8/1PPPBN2/P1QN1PPP/R4RK1 w - - 4 16,f3e5
2rq1rk1/1np2ppp/p3pb2/1p4N1/3P4/6P1/PPQ1PPBP/R2R2K1 b - - 1 17,b7d6
8/3r2bk/1pb5/p3ppqp/P1Bp4/1P5P/4QPP1/3RR1K1 w - - 2 33,c4b5
r1b1kb1r/pp1npppp/2p2n2/qN6/3p4/1R1B1N1P/P1PBQPP1/4K2R b Kkq - 1 12,a5d8
k4r1r/1pp1b1p1/4p3/1N2p2p/P3P2B/3P4/1Pq3PP/RR4QK b - - 1 22,e7h4
r2q1N2/pp1n2pk/2p1Br1p/8/1b1P4/3Q2P1/PP3P1P/R1B3K1 b - - 6 19,h7h8
8/1P5p/8/8/4NpPb/4rP2/1R6/5K1k w - - 3 39,b7b8q
2r3k1/6pp/4p3/p1qpPP2/Pn1Q4/1B4P1/1K1R3P/8 w - - 0 34,f5e6
rn1q1rk1/1bp2ppp/4pb2/pp4N1/2pP4/P5P1/1PQ1PPBP/RN3RK1 b - - 1 12,b7g2
r1bq1bkr/p1pp2p1/1p6/4n1N1/3Q4/2P5/PP3PP1/RNB2RK1 b - - 0 13,e5g6
5k2/2Q5/5pBp/3pr1p1/2b5/7P/5PPK/r7 b - - 9 37,a1e1
2kr3r/1pp2ppp/4P3/R7/3bpB2/8/P1P3PP/5b1K b - - 0 24,d4b6
r4r2/1pp2k2/p4P1p/3b2p1/3P2q1/2P3N1/PP1Q1R1K/6R1 w - - 6 32,d2e2
1k4r1/ppp2p2/2nb4/3p1B2/8/PP1PP2p/1B2QPr1/R5RK w - - 2 25,f5h3
r2q1rk1/4bppp/pn2p3/2n5/2B1b3/P1Q2N2/1B2NPPP/R4RK1 b - - 1 18,e4f3
5rk1/1b2bp2/1p2p2p/1N4p1/3N4/3BP1qP/Pr4PK/R4R2 w - - 0 24,h2g3
r4rk1/pp4pp/4p3/1q1p2B1/1P1Q2n1/2P5/P5PP/RN4K1 w - - 0 17,d4g4
5bk1/2R2p1p/1p2p1p1/8/1q1PQ3/8/r4PPP/4R1K1 w - - 0 25,e4f3
2q3k1/1p2p1rp/p2pN3/3N2PQ/2r1P3/5P2/PPP5/2KR4 b - - 0 24,c8e6
r2qkbnr/1np2ppp/3p4/p3p1N1/1PQ1PP2/8/P2P2PP/RNB1K2R b KQkq - 1 11,a5b4
rnbqkbnr/pp2p2p/5p2/1Bpp2p1/3P1B2/2P1P3/PP3PPP/RN1QK1NR b KQkq - 1 5,c8d7
2kr1b1r/ppp3pp/8/8/Qq1PpBb1/4P3/PP3PPP/R3KB1R w KQ - 1 13,a4b4
r3k2r/3bbp1p/p4p2/q2p4/Np1P2P1/1P6/2P1QPBP/2KRR3 b kq - 1 18,d7a4
1nb5/2b1k1p1/2P4p/1BB1pp2/4N1P1/3K1P1P/8/8 b - - 1 43,e7e6
r3r1k1/p1p1qppp/6b1/1QbpP3/1n3BP1/7P/PPPN1P2/2KR1B1R w - - 3 17,c2c3
2k3nr/pp1r1p1p/2n3pb/1N6/8/2NP2B1/bP3PPP/2KR1B1R w - - 2 17,c1c2
2rk1Q2/pp4p1/4p3/3pP3/3q4/4r3/PP1b3P/R2K1R2 b - - 2 28,d8c7
4r1k1/pp3rb1/2p2q2/3p4/3P4/8/PPP4Q/1K4RR b - - 7 26,f6d4
8/8/P2R2p1/8/2B4P/6k1/3pp2r/5K2 w - - 0 43,c4e2
rnq4k/p4Qpp/1p1p4/5p2/3Pp3/2P1P3/P4PbP/R3K1R1 b Q - 1 18,c8d7
r5k1/p1q2ppp/2p5/2pN4/6n1/3P4/PPP3PP/R1B1rQ1K w - - 0 18,f1e1
3q4/5Q2/6r1/1K2PP1k/p1r4p/P1P5/1P6/R7 b - - 0 52,c4c7
4rbk1/1b3r1p/4pBB1/pp1pP3/2p5/P1P1P3/1P2KPPR/7R b - - 0 28,h7g6
2kr3r/1pb2ppp/p4n2/4q3/QP4P1/P4B2/5PP1/R1B2RK1 w - - 0 19,c1e3
6k1/1Rp2p2/8/5bpp/2N5/1PP2PK1/4r2P/3R4 w - - 0 26,d1d2
4r2k/7p/1R4p1/p7/1b6/5B1P/5PP1/5K2 w - - 1 36,b6a6
4rrk1/pb1p2pp/np3p2/3q4/8/1NPB4/P4PPP/R2Q1RK1 w - - 0 18,d3a6
8/8/pR4p1/5k2/8/P3RKb1/2r3PP/r7 w - - 0 45,h2g3
5rk1/5Q1p/2p2P2/8/ppBq1p2/8/P5PP/4R2K b - - 0 38,f8f7
5r2/8/5N1k/b4K2/8/8/7R/8 b - - 17 71,h6g7
2r1k2r/p1b2p1p/3qpp2/3p4/N1P5/1P6/P4PPP/2RQ1RK1 w k - 1 18,c4d5
r3k2r/pp5p/2nb2p1/8/2B1pq2/7P/PP1PQP1P/R1B2RK1 w kq - 0 16,d2d3
r3r1k1/ppq2ppp/2n5/3p1pN1/3Pn3/2PB3P/PP3PPb/R1BQR1K1 w - - 6 16,g1h1
2kr4/1p2b1p1/2p1p3/p7/3P1p2/P3B2r/KQP1qP1P/1R5R b - - 1 25,f4e3
2k5/1p1qp3/p7/2pP4/2P2p1p/4BPrP/PPQ1R2K/8 w - - 1 32,e3f4
2rk3r/2q3b1/p2p2pN/1p1PnpPn/7P/P2BQ3/1PP2B2/2KRR3 w - - 2 24,d3e2
1b2k2r/4n1pp/4r3/1Pp2pP1/P2p3P/1P1P4/1BQP1PR1/R3q1K1 w k - 5 28,a1e1
r1br2k1/bp3pp1/p2B3p/P2p4/3P4/2PBR3/1P5P/RN4K1 b - - 0 20,d8d6
3r2k1/1b3pp1/p3R2p/1p6/6Q1/2B2P2/qP4PP/5BK1 b - - 0 33,a2e6
4r1k1/p5p1/2p3P1/4q3/6Q1/1PP2P2/P2r2K1/5RR1 w - - 6 40,g2h3
rn1q1b1r/ppp2kpp/3pbn2/6N1/4P3/1QPp4/PP3PPP/RNB1K2R b KQ - 3 8,f7e7
3R2B1/1pp3p1/p6k/4p3/P3P3/2P2PQp/1P4nP/2q3K1 w - - 5 35,g1f2
5rk1/2p2p1p/8/p5p1/3PP2n/1QP2PBP/P3q1P1/3R2K1 w - - 2 29,d1e1
rn1q1rQk/ppp3pp/3b4/4Nb2/4p3/1B6/PPP2PPP/RNB2RK1 b - - 2 12,f8g8
4k2N/1p2b1p1/p3P3/3p3p/8/1N6/P5PP/2r2R1K w - - 1 39,f1d1
4r1k1/p1q2pp1/2p1r2p/1p1pnN2/5P2/2Q4P/PPP3P1/R3R1K1 b - - 0 22,e5c4
8/8/4n1p1/1R3k1p/5P2/6P1/6KP/3r4 b - - 2 47,f5g4
r4rk1/pp1nbpp1/2pq2p1/6B1/3Pp1n1/1QP4P/PP2NPP1/R4RK1 w - - 0 17,g5e7
8/6pk/p3q2p/1p1P1r2/4b3/P1B3QP/1P4PK/6R1 b - - 0 36,e6d5
5rk1/p6p/2p3PQ/1p6/2pq4/8/PPP3PP/5RK1 w - - 1 24,g1h1
r2qkb1r/3b3p/p1nBppBP/1p1p2p1/3P4/2P2N2/PPQN1PP1/R3K2R b KQkq - 0 16,h7g6
6rk/pp3p1p/5PpQ/3pP3/3Bb1q1/8/PP4PP/2R3K1 w - - 4 25,d4a7
r3kb1r/pp1n1ppp/2p1pn2/q4NN1/3P4/1Q6/PPP2PPP/R1B1R1K1 w kq - 8 14,g5f7
r2qk2r/1bp1b1p1/pp5p/1B2Np2/3Pp3/1Q2P3/PP3PPP/R3K2R b KQkq - 1 15,a6b5
7k/ppp4p/6p1/2p1n3/3qP3/1Q5P/PPP2RP1/6K1 w - - 1 24,g1f1
8/3k1p2/4p3/1p2PnR1/1P1pKP1p/2r5/8/7R w - - 0 44,h1d1
3nrR1k/p1p4r/1p2p2Q/3p2pP/8/2P3P1/PP4P1/6K1 b - - 2 35,e8f8
r4k1r/pp3pp1/8/7p/3pR1n1/3P1Q2/PPP2PP1/RNq3K1 w - - 2 18,e4e1
1Q1kr2r/p4p2/Pp2p2n/1P2P2p/2RP3q/2P5/5PP1/4R1K1 b - - 0 27,d8e7
5r2/p4r1p/bp3Bk1/2p1p1P1/2P1P2P/3P4/2P4R/6K1 b - - 1 44,a6c8
2rr2k1/1q2bppp/pp6/4B3/3N2Q1/2n1P3/P4PPP/2R2RK1 b - - 3 21,b7e4
5k2/pR3pp1/2p1p3/P1Pp4/5n2/8/r3rP1R/3N1K2 b - - 10 32,a2a1
1r3rk1/p2R1p1p/4pQpP/4P3/5P2/1Pp2K2/2q3P1/7R b - - 1 29,c2f5
2k3rr/2pp4/pp2p3/4Pp2/3P2p1/P1PP3P/5PRK/6R1 w - - 0 28,f2f3
r1b2rk1/pp4pp/2p1p3/3PPp1q/P5n1/6P1/1P1NPPBP/R2Q1RK1 w - - 1 14,e2e4
r1bqk2r/1p3ppp/p1n1p3/2b5/4Q3/2PB1N2/PP3PPP/R1B1K2R b KQkq - 0 11,e8g8
r4Nk1/p4ppp/2p5/3p4/6n1/3B4/PPP3P1/R2QRK1q w - - 2 20,f1e2
6K1/8/3r1k1P/5p2/p7/5R2/P7/8 w - - 0 57,h6h7
rnbq1rk1/pp2bpp1/2p1p2p/8/3PQ2B/3B4/PPP2PPP/R3K1NR b KQ - 0 12,e7h4
q2Rkr2/r4p1p/p3b3/1p4Q1/2p2B2/4P3/PP3PPP/3R2K1 b - - 6 24,a8d8
6k1/4b1pp/p4p2/1b1pP3/3P1P2/1PQ2NP1/1B3K1P/5q2 w - - 4 31,f2e3
r2qk3/ppp1p1bp/2n3B1/3pN2p/3P4/2N2Q2/PPP3P1/R3K3 b Qq - 0 15,h7g6
2b3k1/r5rn/p1N1p2Q/1p1q1p2/5P1R/3B4/PPP3PP/5R1K w - - 4 26,c6a7
r5k1/p1q2p2/3p4/3P1QNp/1PB5/6P1/5PKP/4r3 b - - 2 24,a8f8
r1bq1rk1/pp2b1p1/1n2p1Qp/2p1N2n/3P4/2PB4/PP3PPP/R1B1R1K1 b - - 3 15,d8e8
3rr1k1/p1q3pp/1ppb4/3b1P1N/1P4P1/P5QP/1B1P1P2/R4RK1 w - - 6 23,g3h4
2kr2r1/B1p2p1p/2p2q1b/3b4/5P2/2P1p1P1/PP2Q2P/2KR2NR b - - 1 18,d5h1
r5k1/2N2p2/2q1b1r1/p6p/2PR1Q1P/3R4/5PP1/6K1 w - - 5 32,c7a8
4q2k/p4r1p/1p3B2/3p1pQ1/P2P4/2n4P/2P4K/6R1 b - - 0 33,f7f6
1k2Rr2/ppb3p1/8/8/3P2P1/7r/1Q1R1PBq/5K2 b - - 2 33,f8e8
Nn1k1r2/pp2b1pp/3pPn2/3P2B1/8/5R2/PPP4p/R6K b - - 0 22,f6d5
5r2/4k3/1p1nP3/2pPKB2/8/5R2/8/8 w - - 4 43,f5e4
2r2rk1/Bpq1ppbp/6p1/8/4P1n1/1QN5/PP3PPP/R4RK1 w - - 1 18,a7b6
7r/1p2Rpk1/p2pb1p1/3P3q/4P3/4n1P1/PP4Q1/2R3KB w - - 3 34,g2f2
r4rk1/6p1/p1ppp2p/3P2n1/3Qp2q/1P6/PB3PB1/R4RK1 b - - 1 21,f8f4
6k1/4R1p1/6Bp/4p3/6PK/2r2p1P/4nP2/8 b - - 3 48,g8f8
3Q4/1kpN4/1p2b3/p3P3/4r1p1/P1B2qP1/1PP4P/3RK3 w - - 3 32,e1d2
r4rk1/ppNb1ppp/3p4/4q3/2P1P1n1/P7/1P3PPP/RB1Q1RK1 w - - 2 18,c7a8
5rk1/1p2q1pp/4p1p1/pb1pP3/7R/P1P3Q1/P5PP/2BR1rK1 w - - 2 24,d1f1
4kr2/R6p/3pK1p1/1p6/1Pp5/7P/1P3P1P/8 b - - 2 33,f8f2
2kr1b1r/pbp1q1p1/Bp1pP2p/3Q1P2/5B2/5P2/PPP2P1P/R4RK1 b - - 0 14,b7a6
2r1R2k/p1r2ppp/nq6/8/3N4/2P5/PP2QPPP/R5K1 b - - 8 26,c8e8
r5kr/2p5/1pp1PB2/3p3q/3Q4/P1P5/1P4pP/4RRK1 w - - 1 29,f1f2
2r5/kp2bQp1/pq4p1/4P3/3N1B2/3nP3/PP3PPP/1KR5 w - - 1 25,c1c8
Q3kb1r/p1prpppp/4q3/8/5n2/2N4P/PPP3PK/3R3R b k - 3 19,d7d8
8/6r1/5k2/5p1K/8/6P1/4RP2/8 w - - 3 44,h5h4
2b3Q1/3p1p2/p2P1kqp/3B4/1rN5/5p2/PP3PPP/R3R1K1 w - - 0 30,g8c8
3r2rk/pp4pp/2p1b1N1/4B1Q1/1q6/6P1/PPP2bBP/3R3K b - - 11 24,h7g6
3Q1b1k/1p4q1/5N1p/5B2/8/8/2P3PP/7K w - - 3 38,f6d7
3q4/1p2p2k/p1r3pp/4r3/P4Q2/1B1P4/1PPB1P1P/7K b - - 0 28,d8h8
3r3k/6p1/p6p/4pQbP/4P3/1P2qp2/PB6/1KR5 w - - 0 35,b2e5
K2Q4/4P3/kp6/8/8/8/6q1/8 w - - 0 87,a8b8
6Q1/4r2p/3p2k1/5p1p/4P1q1/3KB3/1PP5/8 b - - 4 48,e7g7
8/6k1/4p2p/5qpK/p3p3/P3P1P1/1PQ4P/8 w - - 2 31,g3g4
r1bq1rk1/pp2bp2/2n1pp2/2pp2P1/2P5/PP2P3/2QP1PP1/RN2KB1R b KQ - 0 11,f6g5
r3qbnr/1b1n2pN/pp1p1k2/2p1pP1Q/P3P3/3P4/1PP3PP/RNB2RK1 b - - 0 12,h8h7
5rk1/1p4p1/pQ1p3p/3PR3/P1P5/1P4qr/6P1/4R1K1 w - - 1 33,e5e8
2b1k3/1p4p1/7r/n1bBp3/5p2/NP3NK1/1BP4P/7R w - - 0 27,g3g2
7k/6p1/pr1p4/4r1Np/3K3P/2P2RP1/8/8 b - - 7 40,e5e7
r2q1rk1/pp2bppp/2p1b3/6B1/4Q1n1/2NB4/PPP2PPP/R4RK1 b - - 4 13,e7g5
r1bq1b1r/1ppnkQpp/p3p3/3pNP2/3Pp3/4P3/PPP3PP/R1B1KB1R b KQ - 2 10,e7d6
2r2rk1/pp3ppp/3qp3/2pp4/2PP2n1/P1N1P3/1P1Q1PPP/R4RK1 w - - 0 15,d4c5
rn2r1k1/pQp2ppp/8/3p4/3P3P/5q2/PPP2P2/RN3K1R w - - 0 16,b1c3
6k1/1p1nq1R1/p3Nr1Q/3pp3/2r2P2/P1P5/1P4PP/R5K1 b - - 0 22,e7g7
4r2k/p1pR3P/1p2P2b/5r2/8/2P5/PPK5/6R1 b - - 4 28,e8e6
7k/pp4p1/3pB3/3P4/8/P3Pn1q/1PP5/R1BKNr2 w - - 0 33,e6h3
3rkbnr/pQ1n1ppp/4p1q1/1N6/3Pp3/6P1/PPP2P1P/R1B3K1 b k - 2 13,g8e7
r2qk1nr/3p1pQp/n1bBp3/8/8/8/PPP2PPP/R3KB1R b KQkq - 0 12,d8f6
r2qk2r/pp1bb1p1/3p3p/3Pp2B/3Q4/8/PPPN2PP/4RRK1 b kq - 1 16,g7g6
3r3r/3k1ppp/2n5/p1pN1N2/1p3B2/3P2P1/PP4K1/4R3 b - - 0 22,h8e8
1r2r1k1/p2nbppp/bq1p1n2/3P2B1/2pN2P1/2N4P/PPBQ1P2/2KRR3 w - - 4 18,d4c6
r1b1k2r/pppp1pp1/2n5/1Bb1p3/4P1pq/2P5/PP1P1PPN/RNBQ1RK1 w kq - 2 9,d1g4
r1b3k1/1p1nqRp1/p1p1p1Q1/3pN3/3P4/6P1/PPP3PP/6K1 b - - 5 20,d7e5
r3k1nr/ppp2ppp/8/2bpP3/3q2P1/2KP1n2/PPP1B2P/RNBQ3R w kq - 2 14,c3b3
3rR3/3P1ppk/p1Q4p/2p5/5P2/P2q4/7P/7K w - - 2 48,e8d8
r6b/8/p3R2P/q1pP1rk1/1p3pp1/8/P1P3P1/1K2Q2R b - - 3 33,a5a3
4r1rk/p5qp/1p1p1n2/7P/1PPQ1P2/P2P4/6B1/4RRK1 w - - 3 26,e1e8
6k1/7p/p2pp1p1/3b1P2/3Q2P1/7P/2q4K/4R3 w - - 1 45,h2g1
7R/7p/5p2/4p2k/1r2P1R1/1p5P/1Br3PK/8 b - - 4 33,c2b2
8/1p6/5k1R/p5p1/3Pp3/4P2P/6PK/1r6 b - - 1 36,f6f5
r1bq1rk1/ppp1pp2/3p2p1/1P1n2NB/7P/4P3/P2P1PP1/1Q2K2R b K - 0 15,g6h5
7r/p1p2kp1/8/2pp1N2/6b1/3P1p1q/PPP2P1K/5QR1 w - - 0 29,f1h3
rq3rk1/1p2npp1/p1n1N2p/1N1p3P/6Q1/PP6/5PP1/R3R1K1 b - - 0 21,a6b5
7k/1R2B1p1/4Qbqp/3p4/3Pn3/4PN1P/6PK/r7 w - - 2 30,f3h4
7R/2p5/8/8/8/k1K5/pp6/8 b - - 1 64,a2a1q
2kr3r/ppp2ppp/2n5/2b1p3/4P1b1/1NP3PN/PPnK2PP/1RB2B1R w - - 11 15,d2c2
r1q1kb1r/p1p1pppp/2P5/3Q4/2P5/3K4/PP2NPPP/nNB4R b kq - 2 13,c8a6
r1b3k1/ppp3pp/1bnp4/5n2/4rP1q/1N1B4/PPPB2PP/R2Q1R1K w - - 0 16,d3e4
3r4/p6p/1p4p1/5k2/4b3/4b1B1/PPP3PP/1K2R3 w - - 0 26,e1e3
8/8/8/4Q2p/2k2P1K/5q2/8/8 w - - 4 60,f4f5
5r1k/2pbbq1p/p1np3Q/1p5B/3pN3/2P4P/PP5B/6RK b - - 1 26,f7f5
r6r/pb1p2k1/6p1/2b5/5B2/1QN2q2/PPP3PP/R6K w - - 0 23,g2f3
2r1qrk1/pb3ppp/1pp1p3/2Pn2N1/3P4/P5P1/1PQ2PBP/R2R2K1 b - - 0 16,e8e7
rn1qkb1r/pp2pppp/2p5/4N3/2BNn1b1/8/PPPP1PPP/R1BQK2R b KQkq - 3 7,g4d1
3r1rk1/1pq2p2/p1bb3Q/3n4/P1PP2N1/8/1P3PPP/R3R1K1 b - - 0 18,d5f4
3rrk2/1p3n2/p1pp1Q2/2q5/P1P5/1P4P1/6PP/5R1K b - - 2 33,e8e7
7b/p4r1k/3Br2P/5p2/P2p1P2/1Q1Pq3/4p1RK/4R3 w - - 0 40,e1e2
1r1R2k1/5ppp/1p6/p5Q1/4p3/7P/5PPK/q7 b - - 1 28,b8d8
r2qkb1r/pbpp3p/1p2pnp1/n5N1/3PB3/5Q2/PPPB1PPP/2KR2NR b kq - 4 12,f6e4
1rb1k2r/1p2ppb1/nN4pp/8/B6P/8/PP3PP1/3RK1NR b Kk - 2 15,e8f8
8/2r3p1/4p1pk/3pNp2/3P1nP1/1R5P/5P2/5K2 w - - 0 43,g4f5
rnQ1k1nr/5pp1/2p1p3/6q1/2P3p1/P4P2/4PP1P/R2R2K1 b kq - 1 20,e8e7
1r3rk1/1pp2pp1/4b1np/pP3q2/P1P1N3/2Q3P1/1B3P1P/3R1RK1 b - - 2 23,g6h8
r3k2r/pbp2ppp/np1b4/8/1P1P4/PQ2PNPq/1B1NBP1n/R3R1K1 w kq - 0 17,f3h2
r1b2rk1/pp3ppp/2p1p3/7q/1bP1P1n1/1P1B4/PBQ1NPPP/R4RK1 w - - 11 14,e2g3
2r1k2r/1b1pbpBp/p3p3/q7/Np2P1n1/1P3P2/P1PQ3P/1K1R1B1R b k - 0 15,h8g8
r1b2r2/pp4k1/8/8/4Q3/5PK1/Pq4P1/R6R b - - 2 25,b2f6
rnb1k2r/ppp2ppp/4p3/3pP3/3Pn2q/3B1P2/PPP3PP/RN1QK1NR w KQkq - 1 8,e1f1
3rrb1k/1ppn2pp/p1p1qp2/5N1P/4PPQ1/1PB1R3/P1P3P1/R5K1 b - - 0 23,f8c5
5k2/1p1Q4/3P1p2/P3p1p1/1P4P1/4P1B1/2q2K2/8 w - - 1 43,f2f3
1b3rk1/8/R1p4R/1p4pN/1P6/2P4P/1P4PK/3r4 w - - 3 30,g2g3
8/8/4k3/4n2p/5P1N/6PK/6P1/r7 w - - 0 55,f4e5
r3r3/p1pk1pQ1/1b2b3/8/2P5/B2B2P1/P4q1P/1R2R2K w - - 3 24,e1e6
rn2r3/ppp2p1k/3b1p1p/4q2B/4P1Q1/2N5/PPP2PPP/R4RK1 w - - 4 15,h5f7
3rk2r/p2n1ppp/3Bp3/1N1Q4/8/2p3P1/Pb2PP1P/5RK1 b k - 0 17,e6d5
1r4r1/p2k4/1q2p3/3p1p1p/b1p2P2/P1P4P/1P1Q2P1/1BK1R1R1 w - - 2 24,d2e3
r4rk1/p1p2ppp/2p2P2/3pP1q1/3Q4/7b/PPP3PP/RN3RK1 w - - 1 17,d4f4
2rq1rk1/pp2bppp/8/4Q3/2b5/1PpP4/P1P2PPP/1K1R1B1R w - - 0 16,d3c4
r1b1k2r/p3npp1/4p2p/1B6/8/2N5/PP3PPP/3RK2R b K - 3 15,e8f8
r4r1k/p1R1R1pp/8/3B3n/8/2N4b/PPP4P/6K1 w - - 3 26,d5a8
rnbq1bnr/ppp2Qp1/3k3p/4p3/2B1P3/8/PPP2PPP/RNB1K2R b KQ - 5 9,d8e7
8/1p2kppp/qP1b4/6Q1/4p3/4P1P1/5P1P/2r2NK1 b - - 2 27,e7f8
r2qkb1r/p2nnpp1/1ppp2bp/8/2BPP1PN/1Q5P/PP1N1P2/R1B1K2R b KQkq - 2 12,g6h7
3B2k1/pp3p1p/2n5/5b2/1b6/5N2/PP3pPP/R2KrB1R w - - 5 18,f3e1
8/1P6/8/8/3P4/4kp1P/2r2p2/5K2 w - - 0 55,b7b8q
2r3k1/p4p1p/1pRRp1p1/8/qP1Q2PP/8/P4P2/6K1 b - - 0 32,c8c6
6k1/7p/1pp3p1/3p4/1p1N1P2/1PbQP3/2P3P1/3R1K1q w - - 5 32,f1e2
1R6/8/5Kpk/1P3b2/7P/2n5/8/8 b - - 4 56,f5e4
rn2k2r/ppp2ppp/3b1n2/7q/4P3/2N2b2/PP1BBPPP/R2Q1RK1 w kq - 0 11,e2f3
r4r2/6kp/p1q2Rp1/1ppp2N1/6bQ/2NP4/PPP4P/R5K1 b - - 0 18,c6f6
r1bqkbnr/pp1np2p/3p2p1/2p2P2/2P2P2/8/PP1PQ1PP/RNB1KBNR b KQkq - 0 6,g6f5
6r1/p1k1nN1Q/1p1R1p2/4p3/6q1/2P5/P1P2P1P/5R1K w - - 3 25,f7e5
Q5k1/5ppp/2b3q1/8/8/6N1/P4PPP/4R1K1 b - - 0 33,c6a8
r1b1k2r/1p2bpp1/p2N3p/2pQ4/6q1/6P1/PPP2P1P/R4RK1 b kq - 0 15,e8f8
4rr1k/5p1p/p2p3p/1ppPq3/4R3/7P/PP4Q1/K5R1 b - - 10 30,e5e4
6k1/p5p1/7p/1p1bP3/3P3P/4B3/q7/5QK1 w - - 0 33,f1b5
4r1k1/1R4R1/4p2p/3p4/1b6/q3P3/5PPP/5NK1 b - - 0 30,g8f8
1k1rr3/1p3N2/p5Q1/P2p3p/R2b4/1P6/N5PP/2q4K w - - 0 31,a2c1
r1bqkb1r/p2pnppp/1p2p3/n1p1P3/4NP2/5N2/PPPPB1PP/R1BQ1RK1 b kq - 1 9,c8b7
7k/2r4p/3p2R1/4b1p1/2B1P1P1/1P3r2/4K3/7R b - - 1 36,f3f4
r4rk1/1pp4p/1pnp1n2/4p1pq/4P1b1/1P1P1Pp1/P1PN2BP/R1BQ1RK1 w - - 0 16,f3g4
rn5r/pp2bppp/1k2bn2/1N2p3/4P3/1N2B3/PPP3PP/2KR1B1R b - - 8 13,b6c6
5rk1/pb4pp/1p1pB1r1/2pP2q1/2P5/2P1PQ1P/P5P1/R4R1K b - - 2 25,g6e6
r1bqk2r/ppppbppp/5n2/4p3/2PnP3/P1NP4/1P2NPPP/R1BQKB1R w KQkq - 1 7,g2g3
2kr1qr1/ppp2Np1/4p2p/3p2p1/3Pn1P1/2P1P2P/PP3P2/R2QK2R w KQ - 3 18,f7d8
1r3r1k/2p3pp/1pBp4/1P2p1q1/4Pp1n/P2P1n1P/2P2RP1/R1BQ2K1 w - - 0 21,f2f3
2r5/1k4pp/8/KP1P4/PB1n4/4R3/8/8 w - - 1 51,b5b6
5rk1/p4p2/4r3/2p2qN1/3p3Q/5P2/PPP3P1/5RK1 b - - 2 26,e6g6
1k1Q1r2/ppp2pp1/7p/4p3/8/PnP1BP1B/4qP1P/3R2K1 b - - 9 23,f8d8
6k1/5pp1/2R5/8/PP6/2P1P3/1Br3r1/1R2K3 w - - 4 38,c6d6
5k2/8/3p2Q1/2p4p/2PpB2q/4bP2/6P1/3R1K2 w - - 5 44,d1b1
5rk1/6pp/Qp6/2pNq3/2P5/1P6/P5PP/4R2K w - - 3 28,e1e5
rn1q2rk/ppp1pp2/3p1b1p/7p/2PP4/2NQPN2/PPB2PP1/R3K3 b Q - 5 13,g8g2
6k1/5p2/5Bp1/6P1/7R/1p6/2b2P1K/3r4 b - - 2 53,g8f8
4r1k1/p1R1rppp/1p3q2/1Q1B4/8/P6P/1P3PP1/5RK1 b - - 0 21,e7c7
r1b2r2/pppp2kB/8/4p3/7Q/8/PPq1KPP1/RN5R w - - 0 17,e2f1
rn2k2r/pp3qbp/4p1p1/2pBP1B1/8/7Q/PP3PPP/RN3RK1 b kq - 0 16,e6d5
2rq1k1r/1p6/p3P3/3pP3/3P1Q2/2P5/6PP/5nK1 b - - 2 30,f8g8
r2q1rk1/1p4pb/1b5B/pP1pN3/P2pp3/2P3QP/5PP1/2R1R1K1 b - - 0 26,d4c3
rn2k2r/1bq1b1pp/p3Q1n1/1p6/8/1B6/PPP2PPP/R1BR2K1 b kq - 0 15,c7c6
r4rk1/1pb1npp1/7B/pP1pq3/P2N4/NBP4b/3QnP2/R3R1K1 w - - 1 22,e1e2
r2qk1nr/p2nppbp/1p1p2p1/3Q2N1/4P3/2N5/PPP2PPP/R1B2RK1 b kq - 2 10,g8f6
1rbqkbnr/3p1ppp/p7/1ppB4/3pP3/5Q2/PPPP1PPP/RNB2RK1 b k - 3 9,c8b7
7r/3b2k1/pp1p2p1/2pPp1n1/P1P1P2K/1PN2R2/4B3/8 w - - 0 31,h4g5
7r/1q1kp3/p3n1p1/1Pp3B1/3b1P2/P2p3P/6P1/1R1Q1R1K w - - 0 24,b5a6
3Rr1k1/pp3pp1/4r2p/8/8/8/PPP2PPP/3R2K1 w - - 0 19,d1d7
1Q2q3/1p2kp1r/3Bp1pp/1r6/8/8/P4P1P/5RK1 b - - 1 34,e7d7
r4r1k/7p/3qRp2/p5p1/3P2Q1/P4n1P/1P1B1P2/R5K1 w - - 0 25,g1h1
r1k4r/1b3Rb1/p2p2qp/1pp5/8/P1PP3P/BP1NQ1P1/R5K1 w - - 1 20,e2e7
1r2k2r/3nppbp/pq1p1np1/2pb2B1/2B1P2P/2N2N2/PPPQ1PP1/2KR3R w k - 0 14,e4d5
5q1k/3Q4/2P3pp/6r1/8/8/7P/2R3K1 w - - 1 58,g1h1
