fen,best
r3kbnr/pp3pp1/3p4/4p1Bb/2B1P3/5P1P/PPP2P2/RN3RK1 b kq - 0 13,h5f3
RQ6/3r3k/3p1q1p/2pP1Pp1/2Pnp3/P3N1P1/5K1P/8 b - - 2 39,d4f5
2k2b1r/pp2qppp/8/1Np5/P3p2n/2P1P1BP/1P3PP1/R2R2K1 b - - 0 17,h4f5
5r1k/4Q1bp/p1qp2p1/1p6/8/P2N1b2/1PPB3P/2R3K1 b - - 0 28,g7f6
rq3r2/3p1p2/p2Ppp1k/1p6/8/2R5/PP3PQP/5RK1 b - - 0 23,f8g8
1k4r1/p1p5/1p6/3p1b2/1P1P1P1p/P3P1r1/3N1R1K/2R5 w - - 1 41,d2f3
4b3/8/4B3/pp1N4/2p5/n1P1k1P1/P7/4K3 b - - 3 49,e3d3
4k3/R7/p5p1/Pp2N3/1Pb2p2/5P2/5KPP/1r6 w - - 0 50,e5g6
rnb1k2r/ppp2pp1/5n1p/4p3/1b2P2B/2N5/PPP1NPPP/3RKB1R b Kkq - 2 8,f6e4
8/8/6p1/5p1k/1r3P2/5K2/8/6R1 b - - 11 85,b4e4
r1b1k3/pp2ppb1/2p5/4q3/8/2N5/PPPQB1Pr/2KR3R b q - 1 14,h2h1
8/1Q6/8/4P3/2nqkP2/P2n4/KP1r2PP/1R6 b - - 0 44,e4e3
r2q1r2/pbpn1pp1/1p2pbk1/3p2N1/3P3P/2P1P3/PPQ2PP1/RN2K2R b KQ - 3 13,g6h6
2r4r/2q2p1k/p1PppQp1/1p4Pp/4RP2/1P5P/2P5/4R1K1 b - - 0 33,c7c6
7k/1bq1r3/3p3Q/1p2p3/2n1P3/2Pp3P/BP3PP1/3R2K1 b - - 0 32,e7h7
2b2nk1/Qp4pp/8/pP3p2/Pb2pB2/2q1P2P/2P2PP1/R2K1B1R w - - 3 22,a7d4
r2qkb1r/pp1n1ppp/1B6/3p4/4N1b1/5N2/PP2QPPP/2K2B1R b kq - 1 13,d7b6
4r2k/1b2P1r1/2q1B3/4Q1P1/p6P/1p2B1K1/1P6/R3R3 w - - 5 52,g3g4
rn1r3k/q5pp/p2B4/1p1B4/4n3/P7/1PP3PP/R2Q1R1K b - - 2 18,d8d6
3r3k/5prp/2qP4/p3Q3/2p5/2P5/1P3PP1/3R1RK1 w - - 5 31,f1e1
8/8/3q4/kp1P4/p1pQP3/P1P3R1/KP2r3/8 b - - 0 57,d6g3
r3k2r/pb1pppqp/1p6/4n3/8/1B3N2/P4PPP/R2QR1K1 w kq - 0 17,f3e5
4r1kr/p4qp1/2pb1P2/3p2B1/4p1Q1/6R1/PP4PP/5R1K w - - 1 27,f6g7
2kr1b1r/1Npqn1pp/Q1n1pp2/1p1p1b2/3P4/2P1PN2/PP3PPP/R1B1K2R b KQ - 1 11,c6b8
r7/pN3ppp/4b3/3nk3/3P4/4P3/4KPPP/R7 b - - 0 31,e5e4
2r3k1/p1q2p2/1p2p2R/1n1pP1Q1/3P2P1/2P5/4KP2/8 b - - 1 33,g8f8
6k1/4QR2/3p2p1/1p1P2P1/1q2P3/5N2/4rPK1/b7 b - - 2 37,e2e4
r1b2rk1/1pp2pp1/2p1q2p/p2nP3/4QP2/2BB4/PPP3PP/R4RK1 b - - 2 15,d5c3
r1r3k1/1b3pp1/p1qbpn1p/1p6/5B2/P1NB3P/1PP2PP1/R2QR1K1 w - - 0 18,f4d6
1R6/8/6p1/5r2/7k/5P2/6K1/8 b - - 23 59,g6g5
8/p5p1/2Qb1kp1/8/4B2R/5Pr1/PP1q1PK1/8 w - - 0 36,g2f1
6k1/4Q2p/p1p3p1/P5P1/5P1K/7P/3q1B2/8 w - - 5 51,e7c5
r3r1k1/pp3ppp/8/2b2b2/1PPn4/P1N2B2/3P2PP/R1BK3R w - - 1 18,b4c5
rn2k2r/ppp2ppp/3bb3/3pq3/4n3/1B1P4/PPP1QPPP/RNB2RK1 w kq - 1 9,d3e4
6k1/6rp/p4P2/2RN4/1p6/1P3n2/PP4rP/4R2K w - - 0 30,f6g7
r3k2r/ppp2pp1/2p4p/2b1p2q/4P1b1/2NP1N2/PPP2P1K/R1BQ1R2 w kq - 6 14,h2g3
2rn1rk1/1p5p/4b1pP/pP1pQ3/P3pP2/N5q1/2P3B1/R3R1K1 b - - 1 27,e6f7
rn2kb1r/ppp2pp1/5n2/7p/3N2P1/2PPp3/PP2BPq1/RNBQK2R w KQkq - 0 10,e2f3
3rr1kR/1b3pB1/p2b1n2/1p3q2/2p5/P1N2P2/1PPQ2PP/R6K b - - 2 23,g8g7
2kr4/1p3ppp/p3p3/8/2q5/2pn1Q2/P4PPP/1R3RK1 b - - 1 22,d3e5
6k1/pppnqp1p/6p1/2n5/1PP1p3/2Q1P3/PB2BPPP/6K1 b - - 0 21,c5e6
4r1k1/2pq3p/p1p3pB/3p2Nn/8/5Q2/PPP2PPK/4R3 b - - 0 23,e8e1
r2qrk2/5R1Q/2n1b1B1/3p2b1/pppP4/2P1B2P/PP1N4/2R3K1 b - - 0 24,e6f7
2R1kb1r/pp3p1p/1n2p1p1/3pP1B1/8/q2B1N2/P4PPP/3Q2K1 b k - 0 18,b6c8
4Q3/2p3bk/p6p/1p6/4B3/3K1P1b/Pq6/R7 b - - 2 28,h3f5
r4k2/pbp2p2/1p1b4/7Q/4r3/1B5P/P4Pq1/3R1RK1 w - - 0 26,g1g2
r4rk1/1b2bpp1/pp6/4P2p/2pNqPQ1/4B2P/PP4P1/4RR1K w - - 0 20,g4h5
8/8/3Q4/3Pp3/Q7/6kp/6p1/6K1 w - - 1 70,d6c5
6k1/4R1p1/3N3p/4p3/6r1/3n4/6P1/6K1 b - - 3 46,g8f8
2Q5/1R6/8/6p1/P3K1P1/2b3P1/2k5/3q4 w - - 3 49,c8f5
8/7R/7p/1R6/1P2NbP1/r4k2/8/5K2 w - - 3 51,e4c5
r3rb1k/pp1n1ppp/2pNp2B/q2nP3/3P4/6QP/PP3PP1/R2R2K1 b - - 4 17,g7h6
1b2r1k1/5ppp/PP3q2/2pQ4/2N1b3/7P/5PP1/R3R1K1 b - - 0 27,e4d5
r1b1kbnr/ppqp1Qp1/7p/8/2B1P3/8/PP3PPP/R1B1K2R b KQ - 0 12,e8d8
r3k3/6p1/p3p3/1pb2p2/3nNqP1/2P2P2/P6r/R1Q2RK1 w q - 0 27,c1f4
6k1/1b2r2p/2q1P1p1/1p6/p1pb2Q1/P7/1PB3PP/4RN1K w - - 0 33,f1g3
5B2/p6p/1p4q1/3Q2bk/3P2p1/1P4P1/r3NK1P/8 b - - 0 37,a2a5
r4rk1/3bbppp/1p2p1n1/P2p4/1P6/1NqB1Q2/5PPP/R1B1R1K1 w - - 0 18,d3g6
6k1/1r3ppp/4p3/p1QpP3/3P4/4BR2/P3nKPP/1qR5 b - - 10 30,e2c1
r2q1rk1/p2b1ppB/2n1pn2/1p1p4/2pP4/2P1PNP1/PP1N1PP1/RQ2K2R b KQ - 0 12,f6h7
2kr1b1r/pbp1pppp/1p4q1/8/3n4/1P1P1N2/P1PBBPPP/RQ2R1K1 w - - 3 13,f3d4
5rk1/1b1p1p1p/p3qP1Q/4pR2/1P1BP3/1P1B4/P2P2KP/2r5 b - - 4 29,e6f5
4r1k1/q4ppp/8/3QP3/5P2/2Pn2Pb/1r4BP/R5RK w - - 0 31,a1a7
r5rk/5p1p/p1b1p2Q/1ppqP3/3p1PPb/3P3P/PPP5/R1BN1RK1 w - - 1 20,h6h4
r1r3k1/1bqn1p1Q/p3p1B1/1p1pP3/2p5/2P1P1P1/PP1N1PP1/R3K3 b Q - 6 21,g8f8
r5k1/pp3p2/n6p/1b1Pp1pn/1P2P3/P1r1qPPB/2Q1N2P/2R1KR2 w - - 0 20,c2c3
8/p3Npk1/1p4p1/3QPp2/2P1q3/1P2P1P1/P2RK2r/8 w - - 7 36,e2d1
1r1q1r2/ppp3pk/2np1pNp/3Bp3/4P3/P2PP2P/1PP2QP1/R4RK1 b - - 0 16,h7g6
r2q1k1r/1p2b1p1/p1p1pnQB/3n3P/3P4/2P3N1/PP3PP1/R3K2R b KQ - 0 17,d8e8
5rk1/1p6/1p1n3p/2pPq1p1/2P2p2/5P1P/Q5PB/1R4K1 w - - 0 33,b1b6
1r6/3k1pp1/pqrbp1p1/3p4/Q1pP2P1/P1P1B2P/1P3P2/K2R3R w - - 8 27,h3h4
2k4r/1pp3pp/p7/2b3R1/5Pn1/1B4N1/PPP3PP/5RqK w - - 4 20,f1g1
4r2k/Q5pp/1pb1n3/3qp3/6B1/P3P2P/1P4P1/R3R1K1 w - - 0 29,a1d1
2r1r1Qk/4B1bp/1q1P1npN/p1p5/1p6/7P/PP3PP1/2RR2K1 b - - 8 30,e8g8
r5k1/5ppp/4p3/3n4/p7/1R2P2P/1B3PP1/R5K1 b - - 0 27,a4b3
2q1kb1r/3Bpppp/r4n2/3P4/2Q1P3/5P2/PP5P/R1B1K2R b KQk - 0 16,f6d7
rn2k2r/ppq2pp1/2p1p3/5bBp/3P2n1/1BN2N1P/PPP2PPb/R2QR1K1 w kq - 4 13,g1h1
6rk/pppn3p/3ppr1P/4p1NR/1P2Pp2/2P5/P1P2PP1/2KR4 b - - 2 17,f6g6
8/1p1R2p1/p7/2r2ppk/8/7P/7K/8 b - - 3 40,g7g6
2r2r2/2q3kp/p5p1/3Q4/1P1P4/1P4P1/PK2P1B1/5R2 w - - 1 30,f1f8
8/1p3p1p/p5p1/3RQ1Pk/1P6/4P2P/5PK1/r1q5 w - - 1 44,e5g3
4r3/k2p4/2b1q2p/2B2pp1/8/P2Q4/5PPP/1R4K1 b - - 1 31,a7a8
2kr3r/ppp3pp/2nb1p2/4qb2/2B1p3/1PP5/PB1PNPPP/R2Q1RK1 w - - 4 13,d2d4
2r3k1/p4ppp/4p3/8/P1pR1Q2/K7/2q2PPP/7R w - - 0 30,h1d1
r4nk1/ppb2ppp/2p2p2/P7/1P1P4/2P1PbqP/4B3/R2Q1R1K w - - 0 18,f1f3
2rr1k2/1b4b1/p4N1N/1pp5/8/1BP3P1/PP3P2/2K1R2R b - - 0 28,b7h1
r1br2k1/pp3p1Q/6B1/7p/3P4/8/PP4q1/1K1R4 b - - 5 26,g8f8
r3R1kr/ppp4p/1bn2PnB/6N1/3P2b1/8/PPP3PP/2KR4 b - - 0 20,a8e8
8/5pk1/8/4K1p1/2P1Q2p/7P/3q2P1/8 w - - 8 46,e4d5
r3k1nr/ppN2p1p/2np2p1/2b1p3/2B1P3/3PBQ1b/PqP3PP/R2K3R b kq - 0 11,e8f8
1k6/pp3pPp/2p5/6P1/2P4P/7Q/PRq5/K2r4 w - - 1 33,b2b1
1r3rk1/p1qbnppp/4p3/2ppP1N1/3P2P1/P1P5/2QB1P1P/2R2RK1 b - - 2 18,h7h6
6k1/1b1n2pp/p3p3/1p1q4/3P1PN1/1P1r3P/P3Q1PK/5R2 w - - 0 27,e2d3
8/6R1/8/8/1P3k1p/1B6/PP4PK/1r6 w - - 4 49,h2h3
1k6/8/4r3/6p1/8/N1P1K3/1p4P1/2nR4 w - - 6 58,e3d2
rn3r1k/p2q2pp/bp2p3/3pPp2/5P2/Q1N3P1/PP3PBP/R3R1K1 b - - 7 16,a6b7
3rR1k1/pp1Q1ppb/5q1p/2p4P/8/1BP5/PP1p1PP1/6K1 b - - 1 26,d8e8
r4rk1/pb1n1pp1/1p1bpq1p/1B4N1/3p2R1/2P5/PPQ2PPP/R1B3K1 b - - 1 15,d7e5
r3kb1r/1b3ppp/p3pn2/1p1q4/3P4/3Q1N2/PP3PPP/RNB2RK1 w kq - 0 13,f3e5
r2q1b1r/ppNk1R1p/2pp2n1/3Nn3/4P3/8/PPP3PP/R1BQ2K1 b - - 0 15,e5f7
r1b2rk1/1pq1pp1p/p2p2p1/3N4/2BBP1n1/P4P2/1PP3PP/R4RK1 b - - 0 14,c7c4
4r1k1/ppb2pp1/4p1p1/8/8/P1PBB2q/1P3P2/RQ4K1 w - - 0 29,d3f1
2r2rkb/Q5Rp/2p3pB/4pp2/3P3P/8/5PP1/4K3 b - - 1 25,h8g7
r1b3rk/pp6/3p4/4pp1p/2P3qN/6P1/PP1Q2B1/2R2R1K b - - 0 27,g4g3
r3k2r/pp1n2pp/1qn1p3/2ppP1B1/3P4/2PQ4/PP4PP/RN3R1K b kq - 0 14,h7h6
2rb2k1/pp3ppp/8/4Q3/P7/1P3PNP/2q3P1/5RK1 b - - 0 24,c2b3
2r5/pp2kr2/2pR2R1/4p1p1/8/8/PPP2P2/5K2 b - - 0 28,c8f8
r4rk1/ppp3p1/3pb3/5pq1/4P3/2N4R/PPP2QP1/1K5R b - - 1 18,f5e4
6k1/p4pq1/1p1B4/2nb3p/6B1/4Q2P/PP3PP1/6K1 w - - 0 29,g4f5
2bq1Q1k/6pp/4p3/p7/2pP4/2P4P/P5P1/5RK1 b - - 6 32,d8f8
r1b2rk1/2p2ppp/p1p5/8/4qP1Q/2PNn3/P1PB2PP/R4R1K w - - 4 17,a1e1
1rbk1n1R/3np3/p2p2Q1/3P4/1qpNP3/1PN5/P5P1/1K6 b - - 2 29,b4c3
8/5pp1/6Rk/3p1Q1P/p2Pp3/4P3/qrn1K3/2R5 b - - 5 39,f7g6
3rr1k1/pp3p1p/3b1Pp1/1bp5/3pP1P1/1P4qP/P1PQ1RB1/2B1R1K1 w - - 8 26,d2h6
r3qrk1/4p1b1/2p2n1B/p2pNb2/1pnP4/4P1Q1/PPPN1PP1/2KR3R b - - 7 17,c4e5
rn2k2r/pp3pp1/1qb1p3/2N3Bp/1nB5/5N2/PPP2PPP/R2Q1RK1 b kq - 0 13,b6c5
2rRkr2/7p/p1N3p1/5p2/2B1P3/bP3P2/b1K4P/3R4 b - - 4 31,c8d8
5n2/2p2N1k/1p1b1Qpp/p7/1q1P1B2/8/5PK1/8 b - - 1 36,d6f4
6k1/5p2/4p2p/5q2/3P2pK/4P1P1/3Q1P1P/8 w - - 2 40,d2e2
7k/6p1/p6p/1pp3q1/2P1Q3/PB1Pnr1P/1P4P1/1R4K1 w - - 1 29,c4b5
3r1k2/pp1q1p1p/3p1Q2/3R1P2/8/6R1/PP2r1PP/6K1 b - - 0 29,d7e7
r1b1k2r/3nppb1/p2p2p1/q2N2Bp/1p2n3/4Q3/PPP1NPPP/1K1R1BR1 b kq - 1 15,e4g5
r1bq1rk1/p3p1b1/2p3p1/2p1ppN1/5PnQ/3P4/PPP4P/R1B2R1K b - - 0 16,e7e6
r4rk1/2p1qppp/p1n1b3/1pb1P1N1/8/1BP5/P1QB1PPP/R3R1K1 b - - 5 18,h7h6
r2qk1nr/pp1nb2p/2p1Q1p1/3N4/3pP3/8/PPP3PP/R1B2RK1 b kq - 1 15,c6d5
3r1N1k/7p/3p1qp1/3B4/1p5P/p2Q4/1PPR1PP1/2KR4 w - - 0 29,d5f3
3Q1rk1/5ppp/2r5/p7/1p6/P2RPN2/3K1PPP/8 b - - 0 28,f8d8
8/6k1/R6p/8/P5PK/1r6/8/8 w - - 4 47,h4h5
rn1q1b1r/pp2k1pp/2pp1p1n/4pN1Q/2B1PPb1/8/PPPP2PP/RNB2RK1 b - - 5 8,h6f5
4QB2/7p/q3p1pk/3n4/2n1NrP1/5P2/7P/5RK1 b - - 1 31,f4f8
1B4k1/p3p2p/6p1/3p4/4P1Q1/qPb5/P1P5/2KR4 w - - 1 30,c1b1
8/8/3p1k2/2pB2p1/2PbP1Kp/4r3/5R2/8 b - - 1 50,f6e5
r2r2k1/pbQ2p1p/4p1p1/5q2/8/P1B5/1PP3PP/R4R1K b - - 5 24,f5e4
5Rk1/p5p1/2pN4/8/3P1p2/2P3Pq/PP6/4R1K1 b - - 0 30,g8f8
r1b1k2r/ppp2pp1/4p3/4P3/3P2p1/3B1q2/PP1Q1P2/RN2R1K1 w kq - 0 17,d3e4
r4r1k/p1q3p1/4Qp1p/7P/6P1/3B1n1K/P1P5/1R2R3 w - - 0 30,e6f5
2kr4/ppp2p2/6pb/1Q5p/5R2/5BP1/PPP2PP1/1K1q4 w - - 0 23,f3d1
3r1rk1/pp3pp1/2ppb2p/6q1/2P1BPn1/1P2b2P/PBQ1N1PK/3R1R2 w - - 2 20,h3g4
1bq2k2/5rp1/R1p4p/1p1Qp3/1P2P3/7P/5PP1/2R3K1 b - - 0 30,c8a6
r6r/1pp3k1/pb4pp/2q1pp2/1PB4Q/2P2R2/P4PPP/4R1K1 b - - 0 26,c5e7
3r2k1/p4pbp/1qp1p1p1/4P3/4QPP1/2B5/PP4RP/1R1r3K w - - 11 27,g2g1
2k5/R7/1p5p/4N3/1P4P1/P6p/3nPP1P/r4BK1 w - - 12 38,f2f4
3r2k1/p1R2p1p/1p2p1pB/4b3/1P6/7P/1P3PP1/6K1 w - - 0 30,c7a7
1r6/4kpb1/4p2p/4n1p1/q3P3/6PP/3NN1B1/1Q2KR2 w - - 3 29,b1b8
2kr4/1b6/p3P2B/5p2/1PPR1Q1R/8/2q3r1/5BK1 w - - 0 35,f1g2
3r4/1p5p/1P2k3/2P2p2/4r3/7P/2RpKPP1/3R4 w - - 3 38,e2f3
1k6/pp5p/3r2pP/1b6/4N1B1/K7/8/2R5 b - - 3 36,d6d4
r3k2r/1bq1bpp1/pp2p3/2p5/P1P1P1Q1/1PN5/1B3PPP/3R1RK1 w kq - 1 18,g4g7
r2q1bk1/pppbp1r1/2n3B1/3p2N1/3P3Q/2NR4/PPP2PPP/2K4R b - - 6 18,g7g6
r1b5/5k1p/4p1p1/q2pP3/p1pPn3/B1P5/2P1B1PP/R4QK1 b - - 1 23,f7g7
r2q1rk1/pppn1ppp/2nbb3/6N1/8/2NQ2P1/PP2PPBP/R1B2RK1 b - - 5 12,c6e5
r1bqk2r/ppp2pp1/2n5/2bBp1p1/8/3P1Q2/PPP2PPP/RNB2RK1 b kq - 0 9,c6d4
8/8/2p3p1/3b3p/5P2/3N2Pk/7P/6K1 b - - 3 45,d5e4
Qn3b1r/p1p1k2p/4b2p/4N3/3q4/2N5/PPPpKPPP/R2R4 w - - 3 14,e5f3
4r2k/1p1q2np/p2PBQ2/2p2p2/5P2/7P/PPP2P2/2K3R1 b - - 2 30,e8e6
r6r/pbq2pk1/1p2p1p1/1Pp3B1/2PbP1Q1/8/P3N1PP/2R2R1K w - - 10 31,e2d4
r4rk1/pb2qpp1/1pn1p2p/4P3/2pNQ3/P1P5/2B2PPP/R4RK1 b - - 2 18,c6d4
1rr1k3/5pp1/b3pn1p/2B1b3/BPP4Q/P4P2/6PP/3K4 b - - 2 32,f6d7
N5nr/pp1k1ppp/2n1b3/8/1b1P2Pq/4p2P/PP1BPPB1/R2QK1NR w KQ - 0 12,d2b4
2kr3r/ppp5/b1n4p/1N3pp1/P2N2n1/8/1PQB1qPP/R1R4K b - - 0 18,c6d4
rn3rk1/4bppp/p2p4/q7/1p1nQ3/P2B4/1PPB1PPP/R4RK1 b - - 2 18,b8c6
rn3rk1/pp3ppp/4bq2/2p5/3NQ3/2PBP3/P4PPP/R3K2R b KQ - 1 15,c5d4
2r2k2/1b3B2/7q/p4pNN/1nQ4P/3r4/5PP1/R3R1K1 b - - 2 26,c8c4
2r3k1/p3Qppq/1p6/7P/5nP1/P7/4nP2/5R1K b - - 0 27,c8c3
r4k2/1pp2p2/p2p1prp/3P4/P7/1N5q/1PP2bPP/R3RB1K w - - 0 20,g2h3
5Q1k/p1p5/2pp2r1/4p3/6q1/3P4/PPP2P1K/3N4 b - - 13 33,g6g8
8/8/6p1/5q1k/2Q5/5nP1/5PK1/8 b - - 10 58,f3d2
r1bq2kr/ppp3pp/2n5/3pP1N1/3p1Q2/8/PPPN1PPP/R3K2R b KQ - 0 11,h7h6
8/5pkp/p3p3/1p3r1p/7Q/P5RP/1q3PP1/6K1 b - - 1 33,g7f8
1r6/1k3Rpp/1P6/P3p3/1K4PP/8/r7/8 b - - 6 49,b7a6
8/3r3p/5p1k/6p1/4P3/2p5/6PP/2R4K w - - 0 40,c1c3
7r/8/2k5/K7/1R6/P7/8/8 w - - 5 68,a5a6
2r4k/1b4pp/4B3/p1r2p2/Pp2q3/1Q2P2P/5PP1/2R2RK1 w - - 1 29,e6c8
k2rr3/p2PQ3/1p4pp/1B6/3ppB2/P6q/2P2P1P/1R2K2R b K - 0 32,e8e7
r2q1r1k/1b2bpnp/p2p1P1Q/1p2p1Nn/4P3/1pNP1R2/PPP3PP/R5K1 b - - 0 19,e7f6
2r1k2r/p1q1npbp/2p3p1/8/2N2B2/5P2/PP2QP1P/R3R1K1 b k - 3 19,c7f4
4R3/8/8/5K2/6rk/8/8/8 b - - 20 77,g4g3
r4rk1/pp1b1p1p/1qn1pP1p/8/2pN2Q1/7P/PP3PP1/R2R2K1 b - - 3 18,g8h8
2k5/1ppb4/p5q1/4p3/P3Pr2/3Q4/6B1/3R2K1 b - - 4 34,d7c6
7r/1p6/p7/2P2p2/1NpRk3/2P3P1/Pn2r1P1/6K1 b - - 3 32,e4e3
r1b2rk1/pp1p1pp1/3P4/6B1/7q/1BN3bN/PP3nPP/R2Q3K w - - 7 22,h3f2
r7/3bk3/p2P1n1r/1pp1N3/4Pp2/1QP2Pq1/PP4P1/2KR1B2 b - - 0 24,e7f8
r3k2r/ppqn1pp1/2p1pnp1/3p4/2PP4/P3PN2/1P2BPPb/R1BQ1RK1 w kq - 0 12,f3h2
2r3k1/pb5p/1q3npB/3p4/1P2p1B1/4P3/5P1P/Q4RK1 b - - 0 27,f6g4
2kr3r/pbp2ppp/2q5/2b1p3/2p3n1/2NP1P1N/PPP3PP/R1BQR2K w - - 5 14,f3g4
3R4/pbp2ppk/1p2p2p/4P2P/1P2nPP1/P7/1Br1P1B1/4K3 w - - 9 27,b2d4
r4b1r/ppp2kpp/8/3p1q2/4p3/2PP1nP1/PP2NP1P/R1BQ1K1R w - - 3 15,d3e4
r3k2r/ppp2pp1/2p5/2b4p/4P1nq/3P1Q2/PPP2P2/RNB1RBK1 w kq - 4 13,e1e2
8/8/1p2ppn1/p4kp1/3q4/5PBQ/P5PK/8 b - - 1 44,g5g4
rn3rk1/pp3ppp/8/3bN1q1/3P1p2/8/PP1QB1PP/R4RK1 w - - 2 15,d2f4
r1b1r1k1/pp1p1p2/3bpBpQ/8/1q2P3/8/P1R2PPP/5RK1 b - - 1 20,d6f8
rn1q1rk1/bpp2p1p/p3pP2/8/2P2PQ1/1P4P1/PB2K2P/n4B1R b - - 1 18,g8h8
7r/k1b4p/p4p2/2Nr4/PQ6/8/1P3PP1/3qRK2 b - - 3 31,d1d4
r2q1rk1/1pp2ppp/p1nbb3/3np1N1/1P5P/P3P3/1BQP1PP1/RN2KB1R b KQ - 4 10,e6d7
2r4k/2B1r1pp/2R5/1pR5/2b5/8/5PPP/6K1 w - - 3 35,c7d6
4B3/6p1/7p/5p1P/5P1K/6P1/6k1/6n1 w - - 8 60,e8g6
r4rk1/p4p2/5q2/2p4Q/4B3/4b3/PPP3PP/RN4K1 w - - 1 20,g1h1
r3k2r/1b1p1pn1/p3p1p1/2B1Pn1p/2P2PP1/PqPB3Q/4NR1P/R5K1 b kq - 0 24,h5g4
8/4k3/2p5/2Pp1Q2/3PpKP1/4P3/8/1q6 w - - 17 61,f4e5
4k2r/p2nbppp/1p2p3/7P/Q1pq4/2Nn2P1/PP3P2/R1B2K1R w k - 2 18,c3e2
r4bkr/pb2Q1pp/1p2N3/8/2n5/8/PPP2P1P/R1B1K1R1 b Q - 0 17,f8e7
r2r2k1/1b3p2/1p3Qpb/pPpP3p/P1P4P/8/KB1q2P1/5R2 b - - 1 27,d8f8
r2q1rk1/pp3pp1/2p1bp2/7p/1bnPQ3/3BPN2/PP1B1PPP/R3K2R b KQ - 4 15,c4d2
1R4k1/5pp1/8/3p4/K2Pq2p/3rp2P/4Q1P1/8 b - - 3 46,g8h7
3k4/Rprb1pp1/1p2p1p1/b2pP3/3P4/1KNN3P/1P3PP1/8 b - - 10 22,d8c8
r3k2r/1pqb4/p7/5pP1/3n4/P5Q1/1P2PPB1/R4RK1 w kq - 0 22,g3c7
2krr3/ppp3pp/2n4n/5p2/b1B1P3/P1B1KN1P/1P3PP1/R6R w - - 0 16,c3g7
1r3kr1/1p4b1/p1bpp1Q1/5P2/P1P1PB1P/2N3RK/6P1/4qn2 b - - 4 33,f1g3
rnbq1b1r/ppp1k3/3pP1p1/6Np/3p4/5Q2/PPP2PPP/RNB1K2R b KQ - 1 10,b8c6
1r1q1k1r/p1Bn1pbp/1p4p1/3B4/8/5Q2/PPP2PPP/R3R1K1 b - - 0 15,d8c7
7k/1p4pp/p1bp4/4p3/1Q5P/8/PP4P1/K2qRr2 w - - 6 29,e1d1
r2q4/5rpk/2ppQnNp/1pb1p2n/p3P3/P1NP3P/1PP2PP1/R1B2R1K b - - 0 18,h7g6
r4rk1/ppq1bpp1/3p1n1p/2p1pN2/2P5/3P2Q1/PP3PPP/R1B1R1K1 b - - 5 15,g8h7
2RR4/6pk/6b1/P7/8/2Kn4/2P3r1/8 b - - 4 58,d3e1
r4Q1k/ppp3pp/3p4/nNq1p3/4p3/8/P5PP/R4R1K b - - 5 24,a8f8
r3r1k1/ppqn2pB/2pb1p1p/3pN3/3P1P2/2P2P1P/PPQ5/R3R1K1 b - - 1 18,g8h8
r2q1rk1/p6b/Bp5p/n2pQ1nN/1R5P/P1P2P2/P5P1/4R1K1 b - - 0 30,a5c6
2r3k1/5ppp/Q3p3/1p1nP3/8/5N2/PP3PPP/2q2RK1 b - - 0 23,c1b2
5k2/2R3p1/5p1p/4p3/p3P2P/1b1r4/1P4R1/1K6 w - - 0 34,b1c1
5r1k/1pp3p1/b2p3p/P2p4/3Pp3/1PB1P3/R1P3PP/4RrK1 w - - 2 30,e1f1
3rr1k1/5pp1/p5qp/4pb2/4Bn2/1NP1Q3/P1P2PPP/R3R1K1 w - - 5 20,e4f5
1r3rk1/pQ1nqppp/2p5/3pN2b/3P4/4P2P/PP3PP1/R3KB1R w KQ - 1 14,b7d7
4R3/6pk/1q3pp1/8/3P1R2/1p5P/1Pr2PP1/6K1 b - - 1 34,c2b2
8/r7/8/pR6/5kPK/1P6/8/8 w - - 3 51,g4g5
rnbqkbnr/1pppp3/5p2/p5pp/3P1B2/3QPN2/PPP2PPP/RN2KB1R b KQkq - 1 5,g5f4
4R3/6pk/6r1/5K2/8/8/8/8 b - - 6 65,h7h6
8/1b4pk/p5Qp/1p2P3/3p4/1P1PP1RP/P1r2qPK/8 b - - 1 34,h7g8
rq3rk1/p4ppp/1p2p3/n5B1/1QPP2n1/5b1P/P3BPP1/2R2RK1 w - - 0 18,e2f3
5rk1/pp5p/8/3Pq2b/7Q/2P2P1P/P3p3/1B2R1K1 b - - 0 31,h5f3
2kr2r1/pp1n1p2/2p1p3/6q1/PP1Ppb1p/2P5/2Q1B1PP/R1B2R1K w - - 2 23,c1f4
8/ppk5/2p5/4P2q/3Q4/P7/1PP3RP/5r1K w - - 1 36,g2g1
r4rk1/pb2bppp/1p2pn2/3qN3/3P4/4B3/PPB2PPP/R2Q1RK1 w - - 2 14,c2b3
r5k1/5p1p/q1bPp1pP/2P5/5P2/8/1Q4PK/8 b - - 3 36,a6a2
r4rk1/4p2p/5np1/p2RP3/1p3q2/n4P1Q/PN2B1P1/K6R b - - 0 32,f6d5
8/7R/8/3N3p/2n5/P3Pk2/r7/4K3 w - - 2 49,h7h5
3r2r1/kpQ5/R2pq1p1/2pNn3/4PB2/6P1/PPPKn3/3R4 b - - 0 31,a7a6
4k3/3r1p1p/2q3p1/8/4P3/8/5PPP/2R3K1 w - - 0 38,c1c6
r1bq3r/1pp1n1kN/p1nb1Qp1/4p1B1/4P3/8/PPP2PPP/R4RK1 b - - 2 17,g7h7
