fen,best
rnbqk2r/pppp1pBp/4n3/3Q4/2B5/8/P4PPP/R3K1NR b KQkq - 0 11,e6g7
8/4P1p1/P6p/8/6P1/pkn5/2p3P1/K7 w - - 0 53,e7e8q
5r1k/1pp1q1p1/1pb3Qp/4r3/5p1P/2P5/PPB3pK/4RR2 b - - 1 29,e5e1
1br2rk1/1q5p/4p1p1/2p1Pp2/2Pp1P1Q/1P1N3R/6PP/1R4K1 b - - 4 30,b7e4
r4rk1/1b3p2/1p2pnpB/p1pq4/7Q/2P3PP/PPB3P1/R3R1K1 w - - 1 24,h4f6
4r1r1/p1p4p/3qp3/5np1/1N1P4/R1P4P/1kQ3P1/6K1 b - - 1 30,b2a3
2k5/1p3ppp/1PpQp3/8/8/1Pq3P1/5P1P/6K1 b - - 2 40,c3f6
8/5pp1/7p/2B1p3/1P2Pk1b/2P4P/4R1P1/3r2K1 w - - 7 39,g1h2
6k1/2R2b1p/6pK/4r3/8/B6P/6P1/8 w - - 0 45,a3b2
rnbq1rk1/1p3p2/p3pn1Q/3p4/3P4/2PB4/P1P1NPPP/R4RK1 b - - 0 12,f6g4
2r3k1/R1P2ppp/B2r1b2/8/8/1P2p3/2R3PP/6K1 w - - 0 29,a6c8
r1bq1rk1/1pp1bpp1/p1np1n1B/8/2B1P3/2N3QN/PPP2PPP/R3K2R b KQ - 0 10,c8h3
2kr3r/1ppbqp2/1p2p2n/4P1p1/7p/P3P2P/1PQ1BPPB/2R1K2R b K - 3 18,h6f5
r2qkbnr/1ppnp1pp/p4p2/3p4/3P1B1N/4P2P/PPP1QPP1/RN2K2R b KQkq - 0 8,g7g5
2rqk2r/5ppp/bp2p3/p2pP3/1n1P4/P3Q1P1/1R1N1PBP/4K2R w Kk - 1 18,a3b4
b4qk1/5pp1/7p/p3Q1n1/2N5/5P2/r5PP/B4RK1 b - - 5 33,f8c8
8/5k2/p2RNr1p/1p6/4R3/1P6/PP4PP/2r3K1 w - - 1 33,e4e1
2k2r1r/p1p3pq/2p5/8/2pP1B2/2N3Q1/PP3RK1/4R3 w - - 2 25,e1e7
7r/R7/2p3k1/8/R4pK1/2P2P2/Pr6/8 w - - 0 31,a4f4
kr6/3n1p2/1q2p3/p2pPp2/1B1P1P2/1P1Q3P/RK4P1/8 b - - 0 38,b6b4
8/6pk/1p4p1/p1b3q1/P7/1PQ5/1B3P2/5K2 b - - 6 45,g5f5
r4rk1/p1p2pp1/1b1p3p/2pP4/2P2Pq1/3Q4/PPB3PP/3R1RK1 b - - 0 19,a8e8
Qn2k1nr/p4pp1/2pb3p/4q3/8/2N5/PP3PPP/R1B2RK1 w k - 1 14,c1d2
4Qb1r/k1p3p1/1pr1p3/4P3/7q/7P/3B1PP1/R5K1 b - - 1 28,a7b7
r1b1k1nr/pp1p1p1p/2p2qp1/2b1p3/2B1P3/1nNP4/PPP2PPP/R1BQK1NR w KQkq - 1 9,a2b3
2r2r1k/6pp/p2p1q2/2bB1pB1/Pp6/1P2Pn1P/2PQ1P2/2KR2R1 w - - 0 21,d5f3
r1b2rk1/ppp2pp1/2nqp2p/8/3PQ3/3B1N2/PPP2PPP/R3K2R b KQ - 0 11,a7a6
3rkb1r/p1p2ppp/2p2n2/4p3/4P1b1/5N2/PPP2PPP/RNB1K2R w KQk - 0 9,f3e5
r4rk1/ppb2ppp/3q1n2/3p4/1P1N2n1/P1N1P2P/2B5/R1BQ1RK1 w - - 1 18,d1f3
2r1r1k1/pp3ppp/3pq3/5N2/2b3Q1/2P1P3/PP3PPP/R4RK1 b - - 0 20,c4f1
r2rk3/pR3p2/3qb2p/2p1Q1p1/B1P4B/5N1P/6P1/5K2 b - - 6 30,e8f8
6k1/1pB5/p1p3p1/7p/2P1P1rK/1P3P1R/P7/6r1 w - - 1 38,f3g4
1k2r3/ppp2ppp/7r/4P3/1PP2P2/P4QP1/4q1BP/5R1K b - - 2 30,e2c4
r7/pp4kn/2p3p1/4p1P1/P3Pr2/RB1PqpQ1/1PP5/5KR1 w - - 6 30,a3a1
8/5pp1/1Q5p/1p1p2kP/5q2/1P4n1/P4PP1/1B3K2 w - - 5 41,f1e1
8/5Qpk/1p5p/1b4q1/4P3/PP3P1P/5B2/5K2 w - - 5 37,f1e1
r4r1k/1pp3pp/p7/8/2B3N1/6bP/P3R1P1/1Q3q1K w - - 4 28,b1f1
r4rk1/1b1n1p1p/pp1p2p1/2pP3n/P2bPP1q/2NB4/1P1B2PP/R2QNR1K w - - 3 17,e1f3
2k3r1/3b1p1p/2p2n2/p5q1/1P1pPp2/P2B1P2/2P3PP/R3QRK1 w - - 1 24,b4a5
5b2/2N3k1/8/p1pP3Q/K1P2pP1/5P2/Pr6/r7 w - - 5 63,h5f5
r1bq1r2/5p1k/p2p1P2/2pP2Qp/4P3/8/Pp6/1K3R2 b - - 1 27,c8g4
r6k/ppp3pp/4Q3/4n1q1/4P3/2N1n3/PP2B1PP/1R4K1 w - - 3 20,c3d5
r1r5/1b2ppkp/3p2p1/3pP2P/3P4/pPq2N2/K1PQ1PP1/2R4R w - - 3 25,h5g6
r4rk1/1pp2ppp/pnb1p3/4b1N1/P2q4/6P1/1PQ1PPBP/R1B1R1K1 b - - 1 15,c6g2
6k1/2p2ppp/3p4/p2N2P1/5K1P/4Q3/6qr/8 b - - 7 44,g2d5
3nR3/3P1pk1/p4b1p/3Q2p1/1q4P1/3RKP2/8/8 w - - 0 56,e8d8
r3r1Qk/2qn2pp/p1p2npN/2P5/3P2P1/P1N1B2P/5P2/R4RK1 b - - 7 23,e8g8
r1b2rk1/pppp1ppp/8/3Nn3/4P1nq/1N1B4/PPP3PP/R1BQ2KR w - - 9 11,h2h3
8/1p3p2/6k1/1P2R1n1/3R2P1/6Kr/8/8 w - - 5 44,g3f4
r3Q1k1/p5p1/1p1p2p1/3P2N1/8/1q5P/1b1B4/4R1K1 b - - 1 31,a8e8
NR2R3/pp3pkp/2r3p1/5b2/8/1PPn1P2/PK4PP/8 w - - 5 26,b2a3
6k1/3n1p1p/3P2p1/q7/3QP3/2N2P2/6PP/1r4K1 w - - 0 33,c3b1
7r/5kb1/2Q3pp/3p1p2/3P4/2N2q2/PPP5/1K1R4 w - - 1 25,c3d5
5r1k/7p/p2Q4/3B4/2P2p2/1P4PK/3q3P/8 b - - 0 34,d2d4
r3k2r/ppq1ppb1/2p2n2/6p1/P1NP2p1/1P4N1/2P2PP1/1RBQ1RK1 w kq - 0 17,g3f5
r4rk1/pp4pp/2b1p1q1/5P2/5n2/2NBQ1P1/PPP4P/R5K1 w - - 0 24,f5g6
5k2/1b3pp1/1pq1p2p/8/2P5/1Q5P/3NNB2/r4BK1 w - - 1 34,e2g3
2kr1b1r/ppp2ppp/2q5/P3p3/3n4/2NPB1Nb/1PP2PPP/R2Q1RK1 w - - 1 15,e3d4
r4k1r/ppq1b1p1/2p3np/5Np1/2P3n1/1Q2B3/PP3PPP/3R1RK1 w - - 4 19,f5e7
5qk1/p1Q4p/1p4p1/3pB3/P1b5/2P3K1/5PP1/8 b - - 6 45,f8f5
5B2/1pR5/4p1k1/1b1pPpP1/1P1P1P1K/1q6/8/8 b - - 3 47,b3b1
2R5/1r3kpp/p3pp2/8/Prp5/1P4P1/K1P4P/3R4 w - - 0 30,b3c4
2r1nrkR/n5p1/p2p1pq1/1p1p4/8/7Q/PP3PPP/4R1K1 b - - 6 28,g8f7
1r2r3/p1p2Rkp/1b4PN/1P6/P3q3/6Q1/3P2PP/7K b - - 2 31,g7h6
r3brk1/ppqn1pp1/2nbp3/3pN1NQ/3P4/2P3B1/PP3PPP/R3R1K1 b - - 3 17,f7f6
1r1r2k1/1P3ppp/p1Q2pq1/b7/P5P1/4PN1P/1P2KP2/2R4R w - - 5 23,c1c5
4r1k1/p1p2ppp/3b4/1p6/2p5/P1P3Pb/BP3P1P/R1BRr1K1 w - - 3 21,d1e1
r1bk1b1r/np1p1ppp/pq1P4/4N2n/5B2/2N5/PP2QPPP/R3KB1R b KQ - 6 12,h5f4
rn1q1rBk/3b2p1/p1pb4/1p2p1N1/3P4/P3P3/1PQB1PPP/2KR3R b - - 1 18,d8g5
3r3k/1p4pp/p7/2pQ4/3P4/2P2R1P/PP1q1PP1/5RK1 b - - 0 28,d8d5
1r4k1/2p2ppp/3P4/4p3/1P3Pn1/1QN1P1P1/7q/R2R2K1 w - - 1 27,g1f1
r2q1r2/1p3pn1/p2p3k/2pPpRRp/2P1P2P/2N1P3/PP2Q1Pn/2K5 b - - 5 23,g7f5
3R3k/6p1/4BbK1/8/5p2/4P2P/4qr2/3R4 b - - 1 45,f6d8
r1bq1rk1/pp2bppp/2p1p3/6N1/3PQn2/2PB1N2/PP3PPP/R4RK1 b - - 1 15,e7g5
r5r1/5p2/ppp3b1/1k6/2R5/1P6/P2B2PP/6K1 b - - 0 29,a8d8
4k3/R4pp1/1p1p1n2/3P4/3r4/8/P3PPB1/5K2 w - - 1 29,a7a6
2k3r1/1p2p3/5p2/p7/2P2P2/BP1pRb2/P2P1P1r/RN3K2 w - - 0 24,e3f3
r3k2r/pp1nb3/2p2npq/5p2/4P3/2BP2P1/PP3PBP/R2Q1RK1 w kq - 1 18,e4f5
N1bk3r/1p1p1pp1/p7/2b1p2p/4P1n1/3B2PP/PPPNn1P1/R1BQ1RK1 w - - 1 15,g1h1
r4r1k/2p2pb1/2Np4/N2P2p1/2P5/7Q/PP3q1P/R6K b - - 0 40,h8g8
6k1/5ppq/p3p3/4B1P1/P4P2/5Q2/2r5/5R1K w - - 3 47,h1g1
1r3rk1/1b2R1pp/p4q2/1p5Q/1P1P1p2/8/1P3PPP/4R1K1 b - - 1 24,g7g6
r1bq1rk1/4bppp/2p1p3/p7/4QP2/1P1B4/P1P3PP/R1B2RK1 b - - 0 13,e7f6
2r5/R5p1/4ppbp/1B1k4/3P2P1/2p1KP1P/8/8 b - - 1 33,c3c2
4rrkb/pp1b1p1p/1q1p4/2pP1NpN/4P3/1P1QP3/P5PP/2R2RK1 b - - 3 21,e8e5
r3rk1R/ppp1q3/3p1np1/8/2BP1Q2/4P1P1/PP1N1PP1/2Kb4 b - - 1 19,f8g7
3Q4/5pk1/7p/2p5/2B1b1q1/pPP1P3/P4P1P/5K2 w - - 2 34,d8e7
5r1k/6p1/7p/5p2/2Q5/1P2P1P1/rq4PP/1N3RK1 w - - 3 28,b1c3
r4rk1/pp3pp1/1b3n1p/4p3/1P4b1/PBpq1PQ1/6PP/RNB2R1K w - - 0 17,f3g4
8/1p1rk1Q1/1P1r4/7p/1P3p2/4pP1P/6P1/7K b - - 0 46,e7d8
r2qkb1r/ppp1pp2/8/3p2pp/1n2n1b1/1P2P2P/PBPP1PPQ/RN2KBNR w KQkq - 2 9,b2h8
6r1/R7/1ppk1B2/3p1K2/2nP4/P1P5/8/8 b - - 4 40,g8g3
5k1K/1R6/6rP/8/8/8/8/8 w - - 17 67,b7b1
r3k1nr/bpp2ppp/p7/4p3/3nP3/2NP1P2/PPPK1q1P/R1BQ1B1R w kq - 3 13,f1e2
r1b1r2k/pp4p1/8/4Ppp1/2B1p3/2P1R3/P1P3PP/3R2K1 b - - 3 20,e8e5
5r1k/8/r1p3P1/3p1pPQ/1p6/1p2P3/P1P5/3K4 b - - 1 29,h8g8
r1b2rk1/p2p1p2/2P2p1p/4p3/1bB1P3/1PNnqP2/P1Q1N1PP/R3K2R w KQ - 1 16,e1f1
2r2rk1/5p1p/p1p1q3/1p1N1PPn/7P/2Q5/PPP5/2KR3R b - - 0 25,e6f5
1r3rk1/2b2ppp/2Bqp1b1/pP1p4/P2N4/2P1P3/5PPP/R2Q1RK1 w - - 3 20,a1c1
3r1b1r/p2Qkp1p/q3pNpP/2p3P1/1p2Pn2/4BP2/PPP5/3RK2R b K - 0 21,d8d7
r2q1rk1/4nppp/2pp4/pp6/4QPP1/2PBB3/P1P4P/2K4R b - - 1 18,e7d5
r2q1rk1/3nbpp1/b1n1p2p/pp1pP3/3P2P1/P4N1P/1PQ2PK1/RBB1RN2 b - - 1 17,d8b6
r3kb1r/1p1bpppp/pqnp4/6B1/2PNP1n1/2N5/PP3PPP/2RQKB1R w Kkq - 7 10,d4c6
3q4/k7/7p/pQ2RP2/PpP2p2/1P6/5PP1/3r2K1 w - - 1 53,g1h2
5r2/pbpk3r/1p1p1P1p/1P2P1p1/3P1n2/B1N5/P5PP/3R1RK1 w - - 1 23,g2g3
4Q3/8/2p3pk/q4b1p/5P2/1P5P/6PK/8 b - - 0 48,a5c5
4r2k/1pb3p1/p1pq2np/3p3N/3P1BQ1/1PP3PP/1P6/5R1K b - - 1 30,g6f4
2k1Q2r/pprn2pp/5p2/2p5/8/5N2/PPP2PPP/3RR1K1 b - - 7 19,h8e8
2k5/Bp1rn1p1/2n5/4Q3/6qp/P2P4/3KPP2/2R5 b - - 1 28,h4h3
3r2k1/1q3pb1/p5p1/2P1p2p/4P3/2P1B3/P4PPP/1R4K1 w - - 0 24,b1b7
r1bq1rk1/pp1n1pp1/2n1p3/3pP1NQ/1b1P4/2N5/PP1B1PPP/R3K2R b KQ - 3 12,f7f6
rn1qr1k1/pbp2ppp/1p2p3/3nP3/Q2P4/B1PB4/P3NPPP/R4RK1 b - - 5 12,d8g5
rnbqkb1r/pppp1pp1/7p/3Qp3/2B5/2P2N2/PPP2PPP/R1B1K2R b KQkq - 1 6,d7d6
4r1k1/4r2p/1p4p1/p4p2/P1P1p3/1PQ3Pn/6BP/5RqK w - - 16 41,f1g1
r3k2r/1p3pp1/2p1p2p/p3N2P/2PP4/n5Q1/PP3PP1/Kq1R3R w kq - 8 24,d1b1
5k2/4n3/8/NP3p1R/4pP1K/7P/6r1/8 w - - 4 38,a5c6
2k5/pp5p/3R2b1/3Nr3/2R2p2/1P6/P4PPP/4qBK1 b - - 1 29,c8b8
6k1/p5pp/1p2bp2/1Q1p4/3B1q2/6PP/P6K/8 b - - 0 31,f4d4
7k/b1P5/4N1p1/5p1p/1B5r/P2p4/5KP1/4R3 w - - 1 42,f2f1
r7/p4N2/N3p3/3k1p2/1P4n1/2R1bKP1/P7/8 b - - 7 34,e3d4
r1b1k2r/4ppb1/p1p2np1/1p5p/1q2P3/2N1BP2/P1PQ2PP/K2R1B1R b kq - 1 13,f6e4
3k3r/pp2b3/2bNQ1p1/2p1P1Pp/3r1P2/q2P4/P6P/1R3RK1 b - - 2 23,a3d3
6k1/1R4pp/2pp4/r1b1nnN1/2P5/p1P1P3/N4rPP/K6R b - - 3 23,f2g2
2kr1bnr/Bppb2pp/2p2p2/8/8/2N5/PPP1BPPP/R4RK1 b - - 0 12,b7b6
8/5k2/2p2p2/1p4n1/1P1P2P1/2P3Kr/4R3/4R3 w - - 10 48,g3f4
B3kbnr/p4ppp/3p2q1/8/4Pp2/5N1b/PPPQ1PPP/R4RK1 w k - 2 14,f3d4
8/k6q/2r2p2/1p1N2p1/pQ1P2P1/4PPK1/6P1/8 w - - 0 50,b4b5
3r1Rk1/4p2p/n1b1N1pQ/1p1Pq3/p3B3/P6P/1P4P1/7K b - - 8 33,d8f8
5r1k/1pp3pp/8/pb6/8/1BP1P3/1P1r2PP/3R2K1 w - - 0 27,d1d2
3r3r/k1pq1ppp/2B5/b2P4/P7/4BN1P/1R3PP1/6K1 b - - 0 24,a7a6
7r/pp3r2/2kb1B2/2pN4/2P3b1/3P4/PP1R2P1/4RK2 w - - 9 28,d2f2
5k2/p3rr2/1p2N1p1/4K3/2P3P1/1P6/P5P1/3R4 b - - 2 36,f8e8
r1bq1rk1/1p3pB1/p3pb2/4n3/8/3B3Q/PP3PPP/R4RK1 b - - 0 18,d8d3
8/p4q1k/8/4B3/PP3P1p/K7/2r5/4R1Q1 w - - 1 43,g1g5
6k1/5ppp/2B5/5b2/p1PP4/1PB3Pn/P3r2P/4R1K1 w - - 2 27,g1f1
5B2/1R6/5pp1/p6k/5P2/7P/P5PK/4r1b1 w - - 3 37,h2g3
6nr/3b1p2/p1k3p1/Qp2q2p/N7/8/PPP3PP/2KR4 b - - 1 27,d7c8
3r2k1/4Qp1p/2P3p1/3q4/5n1P/2R5/5PP1/2R3K1 w - - 3 49,c6c7
6r1/p1k5/b2r3p/Pp1qQ3/4N3/2P4P/5PP1/R3R1K1 w - - 0 28,e4d6
rq2r1kb/1bp1np1p/pp1pNnpB/8/4PQ2/1BNP3P/PPP2PP1/R3R1K1 b - - 0 15,f7e6
r1bq1r1k/5p2/pp1p2n1/2pPb2N/8/2N1Q2P/PPB3P1/R5K1 b - - 1 25,f8g8
2r1k2r/1bNn1qb1/p1n1N1p1/1pp3Pp/4PB1P/5P2/PPP5/R2QK2R b KQk - 6 18,e8e7
8/7p/6p1/1p3b2/1Pp5/6Pk/3p3P/3N2K1 b - - 1 40,f5c2
r1bqk2r/pp5p/4pp2/1Q6/3p4/B1b2N2/2P2PPP/1R3RK1 b kq - 1 18,c8d7
2k5/ppp2p1p/2p5/4P3/2N5/1P5b/P4r1P/R3N2K w - - 0 24,h1g1
4Rrk1/1p5p/2n1Q2B/2p2q2/3p2p1/1P4P1/P6P/6K1 b - - 5 52,f5e6
r3k2r/pp3pp1/2p1p1p1/8/1qNP2P1/2n1B2P/2P1QP2/2KR3R w kq - 3 23,e2d3
8/1R1R4/6pk/p3b2p/1P5P/8/5PPK/1r6 w - - 4 40,h2h3
r2q1rk1/2pb1pp1/p1n1p3/1p1B2b1/3P4/P3PP2/1PQBN3/RN2K2R b KQ - 0 18,e6d5
R7/6pk/1r4p1/1p5p/p6P/6P1/5P2/5K2 b - - 1 36,h7h6
8/2k3p1/ppp1bp2/2p2P1p/P3P1n1/1PN2KP1/2Pr2P1/R3N3 w - - 0 25,f5e6
rnbQ4/ppp2rk1/7R/5qP1/5p2/N1P2P2/PP6/2KR4 b - - 7 26,b8c6
r4rk1/p5p1/2pn3p/1p1p4/P1bP4/2N3P1/2QR2PP/R4qK1 w - - 1 24,a1f1
3r4/pk1r3p/2p2Rp1/1pb1B3/4Q3/1B1p3q/P1P2R2/6K1 b - - 1 37,d3d2
1r1Q2k1/5ppp/7q/p3b3/4P3/2P5/PP3PPP/1K1R3R b - - 4 24,b8d8
r2qkb1r/pp2nppp/2B5/2p1p3/4P3/2P2Q2/PP1P2PP/RNB2RK1 b kq - 0 9,e7c6
r2qkb1r/pppnnppp/4p3/1B3b2/3PN3/2N5/PPP2PPP/R1BQK2R b KQkq - 2 7,c7c6
r1bqk2r/pppn4/4pp1p/3pN2Q/1b1P1P2/2N5/PPP3PP/R3KB1R b KQkq - 1 10,e8f8
3r1rk1/p5p1/4p1b1/2n1Q3/7p/5B2/PBq2PPP/R3R1K1 b - - 3 23,f8f5
r4rk1/2b2pp1/2p2q1p/pp2p1N1/4P1bQ/1BPP4/PP4PP/R1B4K w - - 0 18,h4g4
2k2b1r/1ppr2pp/Q7/n3qpN1/8/2P1B3/1RP2PPP/1R4K1 b - - 0 18,b7a6
8/p6p/6pk/1p1Q1p2/7P/4P1PK/P1r1q1B1/3R4 w - - 6 39,d5d6
6k1/5p2/5P1R/6R1/1P4P1/8/6PK/q3r3 b - - 1 46,g8f8
r2q1rk1/pp1n2pp/2pb4/3p4/N2Qn1b1/1P2PN2/PBP1BPPP/R4RK1 b - - 4 12,g4f3
2r2rk1/2q2pp1/p6p/1p1pPN2/2nP4/P1P2RQP/6P1/2R3K1 b - - 2 25,g8h7
r4rk1/ppb2ppp/2pq4/3p4/4n3/4PBNP/PPP2PP1/1R1Q1RK1 w - - 1 18,g3e4
6k1/5pp1/8/p4Pq1/1P1R2p1/P3p1K1/2r5/7R b - - 1 35,g5f5
r3k2r/pp1b2pp/2n1pq2/3p4/3P2Pb/3B4/PPN2P1P/R1BQK2R w KQkq - 0 14,g4g5
3rkbnr/pp1bpppp/8/qB1N4/8/P4N2/1P1B1PPP/R2QK2R b KQk - 0 12,a5b5
r1bqk1nr/2p2pb1/p1npp1pp/1p2P1N1/3P4/1B3Q2/PPP2PPP/RNB2RK1 b kq - 1 9,c8d7
r4rk1/1p4p1/p1b1p1qp/4Pp2/8/P2Bn3/1P1B1PPP/2RQR1K1 w - - 3 24,e1e3
8/1k6/3p4/8/PP6/3q4/5Q2/2R2KBr w - - 9 40,f1g2
r5kr/4q2p/2bp2pR/2p3Q1/4n3/1P6/2P3PP/6RK w - - 0 31,g5e7
r4rk1/ppp2pp1/2np3p/4p1q1/4Pn2/2PPB3/PPB2P2/RN1QR1K1 w - - 2 16,g1f1
r6r/ppp3pp/5k2/4pb2/B2n4/P1N5/1PqP1PPP/R1BKR3 w - - 7 18,a4c2
rnbkr3/pppp1ppp/5q2/b3N1B1/8/2P5/P3QPPP/RN2KB1R b KQ - 5 10,f6g5
r2qr1k1/1p2Bppp/p7/2p5/2Pp4/3P4/PP3PPP/R2bR1K1 w - - 0 17,e7d8
8/p4rk1/7p/4b3/7P/2P4Q/PP4P1/R4q1K w - - 8 32,a1f1
r1b1Qk1r/pp3pp1/3b1n1p/2p5/B2p4/8/PPP2PPP/R1B1R1K1 b - - 1 16,f6e8
4rR1k/1p1q2p1/p1b5/6Np/4n3/1Q5P/PP4P1/5R1K b - - 1 25,e8f8
r1bq1rk1/pp2Rppp/2p5/3p4/3Q4/1B6/PB3PPP/RN4K1 b - - 0 14,d8e7
2R5/6k1/6pp/4P3/5PP1/5BK1/r7/5n2 w - - 7 39,g3h3
1k6/2q5/p1n5/1ppn1PP1/3p3Q/2PP3B/PP1Nr3/5RK1 w - - 2 27,d2e4
2R5/2R2pk1/p7/7p/6P1/P4p1P/1bp2P1K/3r4 w - - 0 43,c7c2
2r1R2k/pp3Ppp/2n5/3r2q1/8/1Q3B2/PP3PPP/6K1 b - - 2 22,c8e8
r4rk1/ppp2ppp/3p4/3Pp2q/P1P1Pn2/2P2N2/2B2P1K/R1BQ1R2 w - - 0 17,h2g3
r2k2nr/1pp2Q1p/p4p2/4bPp1/2B1p3/1P2q2P/P1P2RP1/3R2K1 b - - 1 20,d8c8
r2qr1k1/pbpn1p1Q/1p2pbB1/8/3P4/2P2N2/PP3PPP/R3K2R b KQ - 6 16,g8f8
r4rk1/1pp2pp1/1pnp3p/4pq2/1PP3n1/P2P1NPb/3BPP1P/R2QR1KB w - - 1 15,f3h4
3r3k/Q7/8/2p1P3/5P2/2P3P1/Pr5P/6K1 w - - 0 40,a7c5
rn2Qbk1/1p3ppp/8/P5q1/8/P1P4b/1B2NPP1/3R1RK1 w - - 3 22,d1d8
r1bq1rk1/p3bppp/2p1p3/p2p4/P2P4/N1P1PNP1/1PQ2PP1/R3K2R b KQ - 1 13,c8a6
r1b4r/ppQnkpb1/7p/3p2p1/7q/1B6/PPP2PPP/4R1K1 b - - 3 17,e7f8
8/5p2/4p1p1/4R2p/1n1p1PkP/3P2P1/rr3PK1/1N3R2 b - - 6 35,b4d3
5R2/pk2r1p1/2q5/2ppPQP1/8/P1P5/8/6K1 b - - 3 37,c6b6
1R4k1/3q1p1p/4p1p1/2QpPnP1/5P2/2P5/r2N2KP/8 b - - 2 41,g8g7
r3k2r/1pp2pp1/p1p5/8/3bP1Nq/2N5/PPP2PP1/R1BQ1RK1 w kq - 1 13,g2g3
3Q4/8/p5pp/6k1/1p6/2b4P/6P1/5qBK b - - 11 60,g5h5
8/pRQ2pk1/4r3/2pB1p2/6r1/3n4/P4K2/8 w - - 7 40,f2f1
1q3rk1/pp3ppp/2n5/2bn2N1/2pp4/6P1/PPQ1PP1P/R4RK1 b - - 1 15,b7b5
8/7p/4p1kP/pB1pP1p1/P2n4/5r2/3K4/7R b - - 5 46,d4f5
1r4k1/pPq2ppp/1n1brpb1/1B6/3Q1BP1/5N1P/PPP2P2/2KR3R w - - 3 18,f4d6
r3r1Qk/p1p3pp/1p3p1N/8/3Pq3/4P1P1/PP3PP1/R5K1 b - - 7 25,e8g8
3r1rk1/1p3pbp/p1n5/2p5/5BQ1/4P3/Pq2NPPP/1R3K1R w - - 0 19,b1b2
r1b2knQ/1pp3p1/p3pp2/3p4/5q1P/P2B1n2/1PP1NP1P/R4RK1 w - - 4 18,g1h1
8/pQ6/8/5k1p/6b1/4r1K1/PP6/8 w - - 2 43,g3h4
r1b1k2r/p2p1ppp/1ppBp3/2P5/3Pq3/8/PP1KNnPP/2RQ1B1R w kq - 0 14,d1e1
r2q2k1/p3b1pp/1p2Nr2/3p4/4n1Q1/7P/PP3PP1/R1B2RK1 b - - 1 18,d8c8
rnb1k1nr/5pp1/1Q1pq2p/4p3/4P2B/3P1N2/PPP2PPP/R4RK1 b kq - 0 16,b8d7
5r1k/2Q4p/1p6/1Pp5/2P1P3/3p4/3K1r1P/8 w - - 4 37,d2d3
8/3R1pqp/1p2pk2/p3b1PQ/P3p3/5r1P/5P2/3R3K b - - 0 31,g7g5
r4rk1/1b3ppp/p2b4/1pp1q3/4p3/2P1P3/PPQB1PPP/3RRBK1 w - - 2 18,d2c1
8/6pk/5p1p/1N6/P1p3n1/8/2r4P/4R1NK w - - 4 39,b5d4
3r2k1/pp3N1p/1n1rpQp1/1q6/8/P7/5PPP/R4RK1 b - - 4 27,b6d5
8/P1R4p/6pk/8/8/2pp3P/2r2P2/4K3 w - - 0 39,a7a8q
2k4r/ppp2pp1/2n5/5n2/8/3P1Nrq/PPP1PQ1P/R5KR w - - 0 22,h2g3
3K4/2R1R3/3q4/p1p5/k1P5/8/8/8 w - - 2 61,e7d7
2k4r/ppP2ppp/2n5/7b/1b3BP1/2nQPN1P/PqPK1P2/R4B1R b - - 4 14,b2a1
r3r3/6k1/2Q3p1/pp2p2p/3qn3/P6P/NPp3PN/R4R1K w - - 3 24,c6c2
r2q1rk1/pp3pbp/3P2p1/4nN2/2N5/1PQ2PP1/P5KP/R4R2 b - - 1 26,e5c4
r3k1nr/ppp2ppp/2nb4/7q/4P3/2N1Bb2/PPP1BPPP/R2Q1RK1 w kq - 0 10,e2f3
r2q1rk1/1p1n1ppp/p3p2B/3pP3/1b4Q1/2N5/PPP2PPP/3R1RK1 b - - 6 14,d7e5
2R1k1r1/p2qpp2/3p2p1/6Bp/4Q2P/2b5/P1P2PP1/5RK1 b - - 0 20,d7c8
4R3/pp2kp2/1np1pNp1/6P1/2qr1P2/P7/1P2Q3/7K b - - 3 31,e7d6
r2q1rk1/pbp1p1bp/1pn2np1/4N3/2BP4/2N5/PPP2PP1/R1BQK2R b KQ - 1 11,g8h8
1k2r3/ppp3b1/3p3p/5B2/3P1N2/5n2/PPP2P1P/2K3R1 w - - 0 24,g1g7
2k5/2p3R1/7p/4r3/8/2bB2P1/2P4P/2K5 w - - 3 39,g7f7
6k1/1b3pp1/pb4p1/8/1P6/P4r2/6PP/2BRR2K w - - 0 32,g2f3
2r2rk1/4nppp/pn2p1B1/1p1q2N1/3P3Q/2B5/PP3PPP/1K1R3R b - - 0 17,e7g6
1r5r/5ppp/3k4/1pR2N2/pPb5/2P2P1P/5KP1/3R4 b - - 1 28,d6e6
rn2kb1r/p1p1np2/bp2p1p1/1q1pN1Pp/3P3P/Q1P5/PP2PPB1/RNB1K2R w KQkq - 8 12,b2b4
2kr3r/Qpp2ppp/1R1qb3/4N3/3P4/4P3/P3B1PP/5RK1 b - - 0 24,d6b6
2r3k1/p4pbp/2bP2p1/1p2B1qn/3Q4/2N4P/PP3PP1/2RR2K1 w - - 8 28,e5g7
8/1p6/2b2pk1/1nB2B2/1P4PK/8/8/8 b - - 2 45,g6h6
8/1R6/4pk1p/8/2PK2P1/1p4P1/1r2r3/5R2 b - - 1 54,f6g5
r4rk1/p1R4p/4bpp1/3pq3/4p2Q/1B1n3N/PP3PPP/4R1K1 b - - 7 27,d3e1
r1b2r2/1pN1p1kp/2qp2p1/p4p2/3P1B2/8/PPPN1PPP/R2Qn1K1 w - - 1 16,c7a8
